"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-PlayerFNameComparatorFirstLetter-record1Value","0-PlayerFNameComparatorFirstLetter-record2Value","0-PlayerFNameComparatorFirstLetter-record1PreprocessedValue","0-PlayerFNameComparatorFirstLetter-record2PreprocessedValue","0-PlayerFNameComparatorFirstLetter-similarity","0-PlayerFNameComparatorFirstLetter-postproccesedSimilarity","1-PlayerFNameComparatorJaccard-record1Value","1-PlayerFNameComparatorJaccard-record2Value","1-PlayerFNameComparatorJaccard-record1PreprocessedValue","1-PlayerFNameComparatorJaccard-record2PreprocessedValue","1-PlayerFNameComparatorJaccard-similarity","1-PlayerFNameComparatorJaccard-postproccesedSimilarity","2-PlayerLNameComparatorJaccard-record1Value","2-PlayerLNameComparatorJaccard-record2Value","2-PlayerLNameComparatorJaccard-record1PreprocessedValue","2-PlayerLNameComparatorJaccard-record2PreprocessedValue","2-PlayerLNameComparatorJaccard-similarity","2-PlayerLNameComparatorJaccard-postproccesedSimilarity","3-PlayerLNameComparatorLevenshtein-record1Value","3-PlayerLNameComparatorLevenshtein-record2Value","3-PlayerLNameComparatorLevenshtein-record1PreprocessedValue","3-PlayerLNameComparatorLevenshtein-record2PreprocessedValue","3-PlayerLNameComparatorLevenshtein-similarity","3-PlayerLNameComparatorLevenshtein-postproccesedSimilarity","4-PlayerNationaltyComparatorEqual-record1Value","4-PlayerNationaltyComparatorEqual-record2Value","4-PlayerNationaltyComparatorEqual-record1PreprocessedValue","4-PlayerNationaltyComparatorEqual-record2PreprocessedValue","4-PlayerNationaltyComparatorEqual-similarity","4-PlayerNationaltyComparatorEqual-postproccesedSimilarity"
"WekaMatchingRule","PlayerComplete_12232","newplayerTeamData_1012","0.7865658056643267",,"d.","meza","d.","meza","0.0","0.0","d.","meza","d.","meza","0.0","0.0","schmidt","maximiliano","schmidt","maximiliano","0.0","0.0","schmidt","maximiliano","schmidt","maximiliano","0.18181818181818177","0.18181818181818177","Argentina","Argentina","Argentina","Argentina","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18196","newplayerTeamData_1551","0.7865658056643267",,"a.","smolnikov","a.","smolnikov","0.0","0.0","a.","smolnikov","a.","smolnikov","0.0","0.0","golovatyuk","igor","golovatyuk","igor","0.0","0.0","golovatyuk","igor","golovatyuk","igor","0.09999999999999998","0.09999999999999998","Russia","Russia","Russia","Russia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_5649","newplayerTeamData_1383","0.7865658056643267",,"r.","herrera","r.","herrera","0.0","0.0","r.","herrera","r.","herrera","0.0","0.0","lópez","hector","lópez","hector","0.0","0.0","lópez","hector","lópez","hector","0.0","0.0","Mexico","Mexico","Mexico","Mexico","1.0","1.0"
"WekaMatchingRule","PlayerComplete_17667","newplayerTeamData_1232","0.7865658056643267",,"j.","kimpembe","j.","kimpembe","0.0","0.0","j.","kimpembe","j.","kimpembe","0.0","0.0","masson","presnel","masson","presnel","0.0","0.0","masson","presnel","masson","presnel","0.1428571428571429","0.1428571428571429","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_17667","newplayerTeamData_1233","0.7865658056643267",,"j.","varane","j.","varane","0.0","0.0","j.","varane","j.","varane","0.0","0.0","masson","raphael","masson","raphael","0.0","0.0","masson","raphael","masson","raphael","0.1428571428571429","0.1428571428571429","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_13886","newplayerTeamData_1380","0.7865658056643267",,"b.","ochoa","b.","ochoa","0.0","0.0","b.","ochoa","b.","ochoa","0.0","0.0","rubio","guillermo","rubio","guillermo","0.0","0.0","rubio","guillermo","rubio","guillermo","0.2222222222222222","0.2222222222222222","Mexico","Mexico","Mexico","Mexico","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11734","newplayerTeamData_1322","0.7865658056643267",,"n.","kawashima","n.","kawashima","0.0","0.0","n.","kawashima","n.","kawashima","0.0","0.0","sakemoto","eiji","sakemoto","eiji","0.0","0.0","sakemoto","eiji","sakemoto","eiji","0.125","0.125","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15248","newplayerTeamData_1636","0.7865658056643267",,"grego","monreal","grego","monreal","0.0","0.0","grego","monreal","grego","monreal","0.0","0.0","sierra","nacho","sierra","nacho","0.0","0.0","sierra","nacho","sierra","nacho","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9686","newplayerTeamData_1223","0.7865658056643267",,"j.","delph","j.","delph","0.0","0.0","j.","delph","j.","delph","0.0","0.0","simpson","fabian","simpson","fabian","0.0","0.0","simpson","fabian","simpson","fabian","0.1428571428571429","0.1428571428571429","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11734","newplayerTeamData_1323","0.7865658056643267",,"n.","ueda","n.","ueda","0.0","0.0","n.","ueda","n.","ueda","0.0","0.0","sakemoto","naomichi","sakemoto","naomichi","0.0","0.0","sakemoto","naomichi","sakemoto","naomichi","0.125","0.125","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9686","newplayerTeamData_1222","0.7865658056643267",,"j.","jones","j.","jones","0.0","0.0","j.","jones","j.","jones","0.0","0.0","simpson","phil","simpson","phil","0.0","0.0","simpson","phil","simpson","phil","0.1428571428571429","0.1428571428571429","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15248","newplayerTeamData_1637","0.7865658056643267",,"grego","aspas","grego","aspas","0.0","0.0","grego","aspas","grego","aspas","0.0","0.0","sierra","iago","sierra","iago","0.0","0.0","sierra","iago","sierra","iago","0.16666666666666663","0.16666666666666663","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14479","newplayerTeamData_1646","0.7865658056643267",,"l.","lindelof","l.","lindelof","0.0","0.0","l.","lindelof","l.","lindelof","0.0","0.0","öhman","victor","öhman","victor","0.0","0.0","öhman","victor","öhman","victor","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14479","newplayerTeamData_1647","0.7865658056643267",,"l.","granqvist","l.","granqvist","0.0","0.0","l.","granqvist","l.","granqvist","0.0","0.0","öhman","andreas","öhman","andreas","0.0","0.0","öhman","andreas","öhman","andreas","0.1428571428571429","0.1428571428571429","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3205","newplayerTeamData_1631","0.7865658056643267",,"víctor","vazquez","víctor","vazquez","0.0","0.0","víctor","vazquez","víctor","vazquez","0.0","0.0","rodríguez","lucas","rodríguez","lucas","0.0","0.0","rodríguez","lucas","rodríguez","lucas","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16718","newplayerTeamData_1215","0.7865658056643267",,"j.","kane","j.","kane","0.0","0.0","j.","kane","j.","kane","0.0","0.0","maddox","harry","maddox","harry","0.0","0.0","maddox","harry","maddox","harry","0.16666666666666663","0.16666666666666663","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3205","newplayerTeamData_1630","0.7865658056643267",,"víctor","","víctor","","0.0","0.0","víctor","","víctor","","0.0","0.0","rodríguez","","rodríguez","","0.0","0.0","rodríguez","","rodríguez","","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16718","newplayerTeamData_1214","0.7865658056643267",,"j.","henderson","j.","henderson","0.0","0.0","j.","henderson","j.","henderson","0.0","0.0","maddox","jordan","maddox","jordan","0.0","0.0","maddox","jordan","maddox","jordan","0.16666666666666663","0.16666666666666663","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15367","newplayerTeamData_1507","0.7865658056643267",,"carlos","bruno","carlos","bruno","0.0","0.0","carlos","bruno","carlos","bruno","0.0","0.0","alves","alves","alves","alves","1.0","1.0","alves","alves","alves","alves","1.0","1.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15367","newplayerTeamData_1506","0.7865658056643267",,"carlos","rui","carlos","rui","0.0","0.0","carlos","rui","carlos","rui","0.0","0.0","alves","patricio","alves","patricio","0.0","0.0","alves","patricio","alves","patricio","0.125","0.125","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_13182","newplayerTeamData_1178","0.7865658056643267",,"m.","lerager","m.","lerager","0.0","0.0","m.","lerager","m.","lerager","0.0","0.0","nielsen","lukas","nielsen","lukas","0.0","0.0","nielsen","lukas","nielsen","lukas","0.1428571428571429","0.1428571428571429","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_13182","newplayerTeamData_1179","0.7865658056643267",,"m.","schone","m.","schone","0.0","0.0","m.","schone","m.","schone","0.0","0.0","nielsen","lasse","nielsen","lasse","0.0","0.0","nielsen","lasse","nielsen","lasse","0.2857142857142857","0.2857142857142857","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7074","newplayerTeamData_1078","0.7865658056643267",,"paulo","","paulo","","0.0","0.0","paulo","","paulo","","0.0","0.0","fajarda","","fajarda","","0.0","0.0","fajarda","","fajarda","","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16787","newplayerTeamData_1273","0.7865658056643267",,"f.","guendogan","f.","guendogan","0.0","0.0","f.","guendogan","f.","guendogan","0.0","0.0","herzenbruch","ilkay","herzenbruch","ilkay","0.0","0.0","herzenbruch","ilkay","herzenbruch","ilkay","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7074","newplayerTeamData_1079","0.7865658056643267",,"paulo","philippe","paulo","philippe","0.0","0.0","paulo","philippe","paulo","philippe","0.0","0.0","fajarda","coutinho","fajarda","coutinho","0.0","0.0","fajarda","coutinho","fajarda","coutinho","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16787","newplayerTeamData_1272","0.7865658056643267",,"f.","brandt","f.","brandt","0.0","0.0","f.","brandt","f.","brandt","0.0","0.0","herzenbruch","julian","herzenbruch","julian","0.0","0.0","herzenbruch","julian","herzenbruch","julian","0.09090909090909094","0.09090909090909094","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18572","newplayerTeamData_1211","0.7865658056643267",,"p.","stones","p.","stones","0.0","0.0","p.","stones","p.","stones","0.0","0.0","kalambayi","john","kalambayi","john","0.0","0.0","kalambayi","john","kalambayi","john","0.0","0.0","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16977","newplayerTeamData_1217","0.7865658056643267",,"a.","vardy","a.","vardy","0.0","0.0","a.","vardy","a.","vardy","0.0","0.0","muskwe","jamie","muskwe","jamie","0.0","0.0","muskwe","jamie","muskwe","jamie","0.16666666666666663","0.16666666666666663","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18572","newplayerTeamData_1210","0.7865658056643267",,"p.","dier","p.","dier","0.0","0.0","p.","dier","p.","dier","0.0","0.0","kalambayi","eric","kalambayi","eric","0.0","0.0","kalambayi","eric","kalambayi","eric","0.0","0.0","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16977","newplayerTeamData_1216","0.7865658056643267",,"a.","sterling","a.","sterling","0.0","0.0","a.","sterling","a.","sterling","0.0","0.0","muskwe","raheem","muskwe","raheem","0.0","0.0","muskwe","raheem","muskwe","raheem","0.0","0.0","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11056","newplayerTeamData_1360","0.7865658056643267",,"lee","ki","lee","ki","0.0","0.0","lee","ki","lee","ki","0.0","0.0","kyu ro","sungyueng","kyu ro","sungyueng","0.0","0.0","kyu ro","sungyueng","kyu ro","sungyueng","0.2222222222222222","0.2222222222222222","Korea Republic","Korea Republic","Korea Republic","Korea Republic","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11056","newplayerTeamData_1361","0.7865658056643267",,"lee","lee","lee","lee","1.0","1.0","lee","lee","lee","lee","1.0","1.0","kyu ro","jaesung","kyu ro","jaesung","0.0","0.0","kyu ro","jaesung","kyu ro","jaesung","0.0","0.0","Korea Republic","Korea Republic","Korea Republic","Korea Republic","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3816","newplayerTeamData_1507","0.7865658056643267",,"orlando","bruno","orlando","bruno","0.0","0.0","orlando","bruno","orlando","bruno","0.0","0.0","sá","alves","sá","alves","0.0","0.0","sá","alves","sá","alves","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_10521","newplayerTeamData_1651","0.7865658056643267",,"t.","ekdal","t.","ekdal","0.0","0.0","t.","ekdal","t.","ekdal","0.0","0.0","sana","albin","sana","albin","0.0","0.0","sana","albin","sana","albin","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_10521","newplayerTeamData_1650","0.7865658056643267",,"t.","larsson","t.","larsson","0.0","0.0","t.","larsson","t.","larsson","0.0","0.0","sana","sebastian","sana","sebastian","0.0","0.0","sana","sebastian","sana","sebastian","0.33333333333333337","0.33333333333333337","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_10951","newplayerTeamData_1216","0.7865658056643267",,"m.","sterling","m.","sterling","0.0","0.0","m.","sterling","m.","sterling","0.0","0.0","richards","raheem","richards","raheem","0.0","0.0","richards","raheem","richards","raheem","0.25","0.25","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_10951","newplayerTeamData_1217","0.7865658056643267",,"m.","vardy","m.","vardy","0.0","0.0","m.","vardy","m.","vardy","0.0","0.0","richards","jamie","richards","jamie","0.0","0.0","richards","jamie","richards","jamie","0.125","0.125","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6161","newplayerTeamData_1096","0.7865658056643267",,"j.","barrios","j.","barrios","0.0","0.0","j.","barrios","j.","barrios","0.0","0.0","lopera","wilmar","lopera","wilmar","0.0","0.0","lopera","wilmar","lopera","wilmar","0.0","0.0","Colombia","Colombia","Colombia","Colombia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6161","newplayerTeamData_1097","0.7865658056643267",,"j.","sanchez","j.","sanchez","0.0","0.0","j.","sanchez","j.","sanchez","0.0","0.0","lopera","carlos","lopera","carlos","0.0","0.0","lopera","carlos","lopera","carlos","0.0","0.0","Colombia","Colombia","Colombia","Colombia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18681","newplayerTeamData_1322","0.7865658056643267",,"r.","kawashima","r.","kawashima","0.0","0.0","r.","kawashima","r.","kawashima","0.0","0.0","yamada","eiji","yamada","eiji","0.0","0.0","yamada","eiji","yamada","eiji","0.0","0.0","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15648","newplayerTeamData_1537","0.7865658056643267",,"a.","dzagoev","a.","dzagoev","0.0","0.0","a.","dzagoev","a.","dzagoev","0.0","0.0","galadzhan","alan","galadzhan","alan","0.0","0.0","galadzhan","alan","galadzhan","alan","0.4444444444444444","0.4444444444444444","Russia","Russia","Russia","Russia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1210","newplayerTeamData_1236","0.7865658056643267",,"a.","griezmann","a.","griezmann","0.0","0.0","a.","griezmann","a.","griezmann","0.0","0.0","martial","antoine","martial","antoine","0.0","0.0","martial","antoine","martial","antoine","0.2857142857142857","0.2857142857142857","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15648","newplayerTeamData_1536","0.7865658056643267",,"a.","gazinsky","a.","gazinsky","0.0","0.0","a.","gazinsky","a.","gazinsky","0.0","0.0","galadzhan","iury","galadzhan","iury","0.0","0.0","galadzhan","iury","galadzhan","iury","0.0","0.0","Russia","Russia","Russia","Russia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1210","newplayerTeamData_1237","0.7865658056643267",,"a.","lemar","a.","lemar","0.0","0.0","a.","lemar","a.","lemar","0.0","0.0","martial","thomas","martial","thomas","0.0","0.0","martial","thomas","martial","thomas","0.1428571428571429","0.1428571428571429","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3829","newplayerTeamData_1519","0.7865658056643267",,"luís","","luís","","0.0","0.0","luís","","luís","","0.0","0.0","aurélio","","aurélio","","0.0","0.0","aurélio","","aurélio","","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18681","newplayerTeamData_1323","0.7865658056643267",,"r.","ueda","r.","ueda","0.0","0.0","r.","ueda","r.","ueda","0.0","0.0","yamada","naomichi","yamada","naomichi","0.0","0.0","yamada","naomichi","yamada","naomichi","0.25","0.25","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3829","newplayerTeamData_1518","0.7865658056643267",,"luís","ruben","luís","ruben","0.0","0.0","luís","ruben","luís","ruben","0.0","0.0","aurélio","dias","aurélio","dias","0.0","0.0","aurélio","dias","aurélio","dias","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15686","newplayerTeamData_1577","0.7865658056643267",,"c.","koulibaly","c.","koulibaly","0.0","0.0","c.","koulibaly","c.","koulibaly","0.0","0.0","ndiaye","kalidou","ndiaye","kalidou","0.0","0.0","ndiaye","kalidou","ndiaye","kalidou","0.1428571428571429","0.1428571428571429","Senegal","Senegal","Senegal","Senegal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15686","newplayerTeamData_1576","0.7865658056643267",,"c.","ciss","c.","ciss","0.0","0.0","c.","ciss","c.","ciss","0.0","0.0","ndiaye","saliou","ndiaye","saliou","0.0","0.0","ndiaye","saliou","ndiaye","saliou","0.0","0.0","Senegal","Senegal","Senegal","Senegal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2059","newplayerTeamData_1014","0.7865658056643267",,"s.","lanzini","s.","lanzini","0.0","0.0","s.","lanzini","s.","lanzini","0.0","0.0","torrico","manuel","torrico","manuel","0.0","0.0","torrico","manuel","torrico","manuel","0.0","0.0","Argentina","Argentina","Argentina","Argentina","1.0","1.0"
"WekaMatchingRule","PlayerComplete_17842","newplayerTeamData_1180","0.7865658056643267",,"n.","poulsen","n.","poulsen","0.0","0.0","n.","poulsen","n.","poulsen","0.0","0.0","baden frederiksen","yussuf yurary","baden frederiksen","yussuf yurary","0.0","0.0","baden frederiksen","yussuf yurary","baden frederiksen","yussuf yurary","0.11764705882352944","0.11764705882352944","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_17842","newplayerTeamData_1181","0.7865658056643267",,"n.","cornelius","n.","cornelius","0.0","0.0","n.","cornelius","n.","cornelius","0.0","0.0","baden frederiksen","andreas","baden frederiksen","andreas","0.0","0.0","baden frederiksen","andreas","baden frederiksen","andreas","0.2941176470588235","0.2941176470588235","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18954","newplayerTeamData_1227","0.7865658056643267",,"t.","loftus-cheek","t.","loftus-cheek","0.0","0.0","t.","loftus-cheek","t.","loftus-cheek","0.0","0.0","robinson","ruben","robinson","ruben","0.0","0.0","robinson","ruben","robinson","ruben","0.375","0.375","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16595","newplayerTeamData_1688","0.7865658056643267",,"k.","schaer","k.","schaer","0.0","0.0","k.","schaer","k.","schaer","0.0","0.0","bigler","fabian","bigler","fabian","0.0","0.0","bigler","fabian","bigler","fabian","0.0","0.0","Switzerland","Switzerland","Switzerland","Switzerland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16595","newplayerTeamData_1689","0.7865658056643267",,"k.","shaqiri","k.","shaqiri","0.0","0.0","k.","shaqiri","k.","shaqiri","0.0","0.0","bigler","xherdan","bigler","xherdan","0.0","0.0","bigler","xherdan","bigler","xherdan","0.0","0.0","Switzerland","Switzerland","Switzerland","Switzerland","1.0","1.0"
